"variables","variable","value"
"Otu000047","run_4",0.343507209700929
"Otu000026","run_4",0.540298956507989
"Otu000180","run_4",0.423414917605537
"Otu000010","run_4",0.255471004432375
"Otu000660","run_4",0.880299942681404
"Otu000016","run_4",0.447116668002927
"Otu000346","run_4",0.414030052210639
"Otu000009","run_4",0.316853725046976
"Otu000025","run_4",0.237400070368589
"Otu000002","run_4",0.430772986377276
"Otu000251","run_4",0.36966643569185
"Otu000572","run_4",0.399881160586669
"Otu000640","run_4",0.355245898045714
"Otu000290","run_4",0.280376141122898
"Otu000194","run_4",0.515612000854017
"Otu000018","run_4",0.327261742365074
"Otu000003","run_4",0.276356739592251
"Otu001606","run_4",0.538818772180546
"Otu000040","run_4",0.27866588251496
"Otu000007","run_4",0.310282972479748
"Otu000065","run_4",0.396369353899939
"Otu000173","run_4",0.350014327511594
"Otu000109","run_4",0.318300220145144
"Otu000085","run_4",0.300854703451563
"Otu000020","run_4",0.289612468169442
"Otu000155","run_4",0.326259798132987
"Otu000008","run_4",0.43848241050306
"Otu000092","run_4",0.367772836799701
"Otu000048","run_4",0.233023252599856
"Otu000030","run_4",0.416636447930666
"Otu000012","run_5",2.16459309416587
"Otu000044","run_5",2.00982749843654
"Otu000037","run_5",0.959595523407135
"Otu000059","run_5",0.18207344053705
"Otu000058","run_5",0.492154581400844
"Otu000006","run_5",1.8429045603223
"Otu000446","run_5",0.400270268175866
"Otu000146","run_5",1.52810837187791
"Otu000005","run_5",0.397859004949743
"Otu000605","run_5",1.124497353521
"Otu000476","run_5",0.504097346910366
"Otu000088","run_5",0.180395351934727
"Otu000013","run_5",0.293014574465557
"Otu000028","run_5",0.650810321826116
"Otu000229","run_5",5.39007401910976
"Otu000570","run_5",0.301940553492529
"Otu000043","run_5",1.15853921923264
"Otu000340","run_5",0.91797250013127
"Otu000911","run_5",0.588227188623166
"Otu000001","run_5",0.177213570894111
"Otu000015","run_5",0.516975077724812
"Otu000014","run_5",0.579481894101142
"Otu000041","run_5",0.647297629025125
"Otu000061","run_5",0.152480780233068
"Otu000027","run_5",0.279377219308435
"Otu000831","run_5",0.210754895300513
"Otu000036","run_5",0.176822148055017
"Otu000004","run_5",0.382733087072836
"Otu000108","run_5",0.570373006405903
"Otu000177","run_5",0.218215150966116
"Otu001307","run_5",0.75794104622225
"Otu000047","run_5",0.333284629939719
"Otu000026","run_5",0.329508870864531
"Otu000180","run_5",0.392259061277828
"Otu000010","run_5",0.135674998520073
"Otu000660","run_5",1.63379318533754
"Otu000016","run_5",0.578307955360571
"Otu000346","run_5",0.371141141152374
"Otu000009","run_5",0.271691762434747
"Otu000025","run_5",0.379188030437996
"Otu000002","run_5",0.422658080945782
"Otu000251","run_5",0.698461377104314
"Otu000572","run_5",0.614582803902995
"Otu000640","run_5",0.209653739405808
"Otu000290","run_5",0.300054748113766
"Otu000194","run_5",0.281377682788693
"Otu000018","run_5",0.272253473270122
"Otu000003","run_5",0.18870158687936
"Otu001606","run_5",0.415297033138185
"Otu000040","run_5",0.386441324779447
"Otu000007","run_5",0.143485056189895
"Otu000065","run_5",0.541094973770863
"Otu000173","run_5",0.292079490398179
"Otu000109","run_5",0.179667041605857
"Otu000085","run_5",0.187679806148634
"Otu000020","run_5",0.124700628316199
"Otu000155","run_5",0.278054368467024
"Otu000008","run_5",0.241013703157617
"Otu000092","run_5",0.674250841916798
"Otu000048","run_5",0.229121292830145
"Otu000030","run_5",0.22571156264762
"Otu000012","run_6",1.52330968897759
"Otu000044","run_6",1.23149907291569
"Otu000037","run_6",0.575324446579167
"Otu000059","run_6",0.450611447551534
"Otu000058","run_6",0.789682036719948
"Otu000006","run_6",0.584891623448029
"Otu000446","run_6",0.637140860350734
"Otu000146","run_6",1.30231062138908
"Otu000005","run_6",0.525145911026989
"Otu000605","run_6",0.523408951411983
"Otu000476","run_6",0.441615022595127
"Otu000088","run_6",0.337598052881068
"Otu000013","run_6",0.845668324307732
"Otu000028","run_6",0.664211667556015
"Otu000229","run_6",0.630078413324454
"Otu000570","run_6",0.251305883077799
"Otu000043","run_6",0.407329492685948
"Otu000340","run_6",0.326761265202367
"Otu000911","run_6",0.357558005382799
"Otu000001","run_6",0.382724261309283
"Otu000015","run_6",0.34757071517182
"Otu000014","run_6",0.373530748327693
"Otu000041","run_6",0.570963807603119
"Otu000061","run_6",0.275138609922586
"Otu000027","run_6",0.371857656656734
"Otu000831","run_6",0.580903144562588
"Otu000036","run_6",0.267481981688311
"Otu000004","run_6",0.361180053819035
"Otu000108","run_6",0.561903065947286
"Otu000177","run_6",0.369282159675803
"Otu001307","run_6",0.368997379977752
"Otu000047","run_6",0.361817183821381
"Otu000026","run_6",0.344069638763303
"Otu000180","run_6",0.503303347799472
"Otu000010","run_6",0.328473048709858
"Otu000660","run_6",0.45498115133192
"Otu000016","run_6",0.483658385752499
"Otu000346","run_6",0.435733021097947
"Otu000009","run_6",0.29970159910131
"Otu000025","run_6",0.426564037183984
"Otu000002","run_6",0.388497965265102
"Otu000251","run_6",0.301370872427147
"Otu000572","run_6",0.252027971355462
"Otu000640","run_6",0.617097750649295
"Otu000290","run_6",0.308573858686515
"Otu000194","run_6",0.331342090867391
"Otu000018","run_6",0.347995870863457
"Otu000003","run_6",0.452488266307899
"Otu001606","run_6",0.34686217498713
"Otu000040","run_6",0.357923309184312
"Otu000007","run_6",0.33501881540168
"Otu000065","run_6",0.38350036300856
"Otu000173","run_6",0.307799755286629
"Otu000109","run_6",0.30142815115105
"Otu000085","run_6",0.496996017322578
"Otu000020","run_6",0.271298832095114
"Otu000155","run_6",0.483213067429514
"Otu000008","run_6",0.479394961129576
"Otu000092","run_6",0.339488683030276
"Otu000048","run_6",0.385096868273363
"Otu000030","run_6",0.27893522643558
"Otu000012","run_7",1.30404799017296
"Otu000044","run_7",0.830190283194937
"Otu000037","run_7",1.41497862025939
"Otu000059","run_7",0.366104561735901
"Otu000058","run_7",0.564413464759006
"Otu000006","run_7",0.543405013102991
"Otu000446","run_7",0.256094624460194
"Otu000146","run_7",0.887517015548694
"Otu000005","run_7",1.11634694572104
"Otu000605","run_7",1.19259262292905
"Otu000476","run_7",0.365336180901785
"Otu000088","run_7",0.452352594011835
"Otu000013","run_7",0.96937598496611
"Otu000028","run_7",1.37250770465844
"Otu000229","run_7",0.699944200807836
"Otu000570","run_7",0.278980954640013
"Otu000043","run_7",0.326845041404038
"Otu000340","run_7",0.380345496181353
"Otu000911","run_7",1.64599042167504
"Otu000001","run_7",0.320364564004902
"Otu000015","run_7",0.690927239934075
"Otu000014","run_7",0.288277057324307
"Otu000041","run_7",0.27151252235938
"Otu000061","run_7",0.282289267468167
"Otu000027","run_7",0.540736710828677
"Otu000831","run_7",0.644834545758928
"Otu000036","run_7",0.245997844044878
"Otu000004","run_7",0.463391718554365
"Otu000108","run_7",0.551607869242038
"Otu000177","run_7",0.285740369721169
"Otu001307","run_7",4.23550625969878
"Otu000047","run_7",0.530578286293767
"Otu000026","run_7",0.37759499844457
"Otu000180","run_7",0.387977340980669
"Otu000010","run_7",0.236638892561729
"Otu000660","run_7",0.404371888380772
"Otu000016","run_7",0.437555546671868
"Otu000346","run_7",0.281495016444568
"Otu000009","run_7",0.286221614299224
"Otu000025","run_7",0.422213622914006
"Otu000002","run_7",0.337083518482733
"Otu000251","run_7",0.899138655354806
"Otu000572","run_7",0.660052609025478
"Otu000640","run_7",0.673942367610207
"Otu000290","run_7",0.208978314335816
"Otu000194","run_7",0.271685127973696
"Otu000018","run_7",0.297086582407448
"Otu000003","run_7",0.286531585570957
"Otu001606","run_7",0.337074875307577
"Otu000040","run_7",0.238988246880974
"Otu000007","run_7",0.508241254531809
"Otu000065","run_7",0.342213409284658
"Otu000173","run_7",0.191378044560475
"Otu000109","run_7",0.279923208891464
"Otu000085","run_7",0.240468359618596
"Otu000020","run_7",0.280791618788386
"Otu000155","run_7",0.394144691264014
"Otu000008","run_7",0.62057588715737
"Otu000092","run_7",0.279961315460907
"Otu000048","run_7",0.205565967102964
"Otu000030","run_7",0.268652663425997
"Otu000012","run_8",0.361213246880054
"Otu000044","run_8",0.351766332089562
"Otu000037","run_8",0.278621100944654
"Otu000059","run_8",0.285664805778448
"Otu000058","run_8",0.310912532459006
"Otu000006","run_8",0.287807273301757
"Otu000446","run_8",0.199453526026509
"Otu000146","run_8",0.308635320823455
"Otu000005","run_8",0.306089301121747
"Otu000605","run_8",0.249659235475978
"Otu000476","run_8",0.216668486094965
"Otu000088","run_8",0.279887804600122
"Otu000013","run_8",0.269138130602026
"Otu000028","run_8",0.252260374688031
"Otu000229","run_8",0.25563297633929
"Otu000570","run_8",0.265097691689028
"Otu000043","run_8",0.39314175126258
"Otu000340","run_8",0.242811848374483
"Otu000911","run_8",0.188248881937988
"Otu000001","run_8",0.250947447950436
"Otu000015","run_8",0.270480939734027
"Otu000014","run_8",0.25084148676117
"Otu000041","run_8",0.273247530925423
"Otu000061","run_8",0.259798129583367
"Otu000027","run_8",0.264804248242502
"Otu000831","run_8",0.208366217949853
"Otu000036","run_8",0.233321492439319
"Otu000004","run_8",0.260313488094268
"Otu000108","run_8",0.231113868069566
"Otu000177","run_8",0.231466871365794
"Otu001307","run_8",0.180688483131418
"Otu000047","run_8",0.258573422127438
"Otu000026","run_8",0.219910039794753
"Otu000180","run_8",0.348341415845729
"Otu000010","run_8",0.245748685423152
"Otu000660","run_8",0.225236361186829
"Otu000016","run_8",0.284761284854679
"Otu000346","run_8",0.229366520122909
"Otu000009","run_8",0.233487709585821
"Otu000025","run_8",0.217378426121711
"Otu000002","run_8",0.261795128480403
"Otu000251","run_8",0.20204481032345
"Otu000572","run_8",0.207039119695477
"Otu000640","run_8",0.275144010811366
"Otu000290","run_8",0.246606926106442
"Otu000194","run_8",0.267615995242604
"Otu000018","run_8",0.309858133952251
"Otu000003","run_8",0.316202854485551
"Otu001606","run_8",0.227854977046799
"Otu000040","run_8",0.24723412377918
"Otu000007","run_8",0.267678558396813
"Otu000065","run_8",0.254145513762703
"Otu000173","run_8",0.257609302821646
"Otu000109","run_8",0.239434075715292
"Otu000085","run_8",0.214391510975989
"Otu000020","run_8",0.291844141317642
"Otu000155","run_8",0.281917599378499
"Otu000008","run_8",0.241730066643882
"Otu000092","run_8",0.242078802081975
"Otu000048","run_8",0.251958890067972
"Otu000030","run_8",0.239356970035193
"Otu000012","run_9",0.336242251269372
"Otu000044","run_9",0.297030030785722
"Otu000037","run_9",0.383955118686108
"Otu000059","run_9",0.276706898496212
"Otu000058","run_9",0.31860369845771
"Otu000006","run_9",0.24838868392356
"Otu000446","run_9",0.154914384636512
"Otu000146","run_9",0.257055449619273
"Otu000005","run_9",0.272988924645093
"Otu000605","run_9",0.256057593648854
"Otu000476","run_9",0.259687128914831
"Otu000088","run_9",0.254074997344495
"Otu000013","run_9",0.243078086109905
"Otu000028","run_9",0.2692793490632
"Otu000229","run_9",0.197199386247627
"Otu000570","run_9",0.196853023157461
"Otu000043","run_9",0.321630588291429
"Otu000340","run_9",0.221478256339159
"Otu000911","run_9",0.116926582261691
"Otu000001","run_9",0.276430855244267
"Otu000015","run_9",0.310636642267511
"Otu000014","run_9",0.271537532663089
"Otu000041","run_9",0.312427504799201
"Otu000061","run_9",0.239465002950179
"Otu000027","run_9",0.253085537555138
"Otu000831","run_9",0.239710725309468
"Otu000036","run_9",0.245270717748502
"Otu000004","run_9",0.246411746837286
"Otu000108","run_9",0.263440905957784
"Otu000177","run_9",0.278353458072636
"Otu001307","run_9",0.15456037409807
"Otu000047","run_9",0.30357223018654
"Otu000026","run_9",0.250876917872695
"Otu000180","run_9",0.258809644959767
"Otu000010","run_9",0.24451720877701
"Otu000660","run_9",0.118225642624664
"Otu000016","run_9",0.281305553651567
"Otu000346","run_9",0.233409834214886
"Otu000009","run_9",0.274820275398216
"Otu000025","run_9",0.246483126980575
"Otu000002","run_9",0.21294077239795
"Otu000251","run_9",0.180615568762804
"Otu000572","run_9",0.194879700481055
"Otu000640","run_9",0.238160022208441
"Otu000290","run_9",0.238255467507569
"Otu000194","run_9",0.2235983859944
"Otu000018","run_9",0.280746167901654
"Otu000003","run_9",0.239016774843209
"Otu001606","run_9",0.239399072435071
"Otu000040","run_9",0.294213437537154
"Otu000007","run_9",0.267616614982816
"Otu000065","run_9",0.306252474038827
"Otu000173","run_9",0.233104070373256
"Otu000109","run_9",0.229306648699878
"Otu000085","run_9",0.297303532999419
"Otu000020","run_9",0.285083242882121
"Otu000155","run_9",0.293336505566083
"Otu000008","run_9",0.250510048016216
"Otu000092","run_9",0.228422511762336
"Otu000048","run_9",0.233271028678285
"Otu000030","run_9",0.238839919040293
"Otu000012","run_10",0.380107158768553
"Otu000044","run_10",0.370356015594566
"Otu000037","run_10",0.337053346699621
"Otu000059","run_10",0.28861738261288
"Otu000058","run_10",0.220211434528668
"Otu000006","run_10",0.317686820463644
"Otu000446","run_10",0.157422381125471
"Otu000146","run_10",0.306388782177717
"Otu000005","run_10",0.290061725550393
"Otu000605","run_10",0.257570635964471
"Otu000476","run_10",0.258380857354726
"Otu000088","run_10",0.238763155514602
"Otu000013","run_10",0.289033172086709
"Otu000028","run_10",0.204661049817781
"Otu000229","run_10",0.206962547636905
"Otu000570","run_10",0.159621751675435
"Otu000043","run_10",0.332204432666967
"Otu000340","run_10",0.248861342698852
"Otu000911","run_10",0.169859866640446
"Otu000001","run_10",0.318673204474076
"Otu000015","run_10",0.309715083792349
"Otu000014","run_10",0.289349857511802
"Otu000041","run_10",0.273957520035926
"Otu000061","run_10",0.300917767904062
"Otu000027","run_10",0.261108886042947
"Otu000831","run_10",0.26080570698529
"Otu000036","run_10",0.197239629977746
"Otu000004","run_10",0.257887127052793
"Otu000108","run_10",0.250726541228913
"Otu000177","run_10",0.240461772134518
"Otu001307","run_10",0.211050493931762
"Otu000047","run_10",0.240288968233902
"Otu000026","run_10",0.250088579556254
"Otu000180","run_10",0.27328210815167
"Otu000010","run_10",0.262728891797017
"Otu000660","run_10",0.149385553389377
"Otu000016","run_10",0.275859868921025
"Otu000346","run_10",0.263081419320627
"Otu000009","run_10",0.271619091730199
"Otu000025","run_10",0.229365707618439
"Otu000002","run_10",0.260554317575837
"Otu000251","run_10",0.218027306550312
"Otu000572","run_10",0.218104788372313
"Otu000640","run_10",0.202842015708515
"Otu000290","run_10",0.271790719769519
"Otu000194","run_10",0.239478473607465
"Otu000018","run_10",0.259575519013072
"Otu000003","run_10",0.284203085123316
"Otu001606","run_10",0.262551451701894
"Otu000040","run_10",0.275612882475375
"Otu000007","run_10",0.238209842193853
"Otu000065","run_10",0.303023592748783
"Otu000173","run_10",0.23899043318157
"Otu000109","run_10",0.24483522254611
"Otu000085","run_10",0.268167214264785
"Otu000020","run_10",0.291551057943319
"Otu000155","run_10",0.23074458347547
"Otu000008","run_10",0.215539727998443
"Otu000092","run_10",0.236545290898903
"Otu000048","run_10",0.22809099394249
"Otu000030","run_10",0.228772005498534
"Otu000012","run_11",1.25584583308005
"Otu000044","run_11",0.824718284262003
"Otu000037","run_11",0.586802663564934
"Otu000059","run_11",0.480870574071168
"Otu000058","run_11",0.425738481919517
"Otu000006","run_11",0.810949094363537
"Otu000446","run_11",0.439234491540171
"Otu000146","run_11",0.932814497474171
"Otu000005","run_11",0.554118519482445
"Otu000605","run_11",0.719973824516687
"Otu000476","run_11",0.33193508806828
"Otu000088","run_11",0.355134278766448
"Otu000013","run_11",0.917853106218867
"Otu000028","run_11",0.466139656166877
"Otu000229","run_11",0.664470434587671
"Otu000570","run_11",0.390639879745266
"Otu000043","run_11",0.572220133640119
"Otu000340","run_11",0.341166188272536
"Otu000911","run_11",0.790444512365629
"Otu000001","run_11",0.523262126458329
"Otu000015","run_11",0.407663769084016
"Otu000014","run_11",0.457796057582651
"Otu000041","run_11",0.533256252580026
"Otu000061","run_11",0.355620939531924
"Otu000027","run_11",0.351882174285694
"Otu000831","run_11",0.807375827299591
"Otu000036","run_11",0.322058536408795
"Otu000004","run_11",0.319497998535478
"Otu000108","run_11",0.340210781276894
"Otu000177","run_11",0.323083053677268
"Otu001307","run_11",0.435240593327561
"Otu000047","run_11",0.351056952938973
"Otu000026","run_11",0.306984500412759
"Otu000180","run_11",0.433315765335413
"Otu000010","run_11",0.426408328788585
"Otu000660","run_11",0.495606411103729
"Otu000016","run_11",0.425613653654435
"Otu000346","run_11",0.446474540493011
"Otu000009","run_11",0.306280311842261
"Otu000025","run_11",0.553175387419654
"Otu000002","run_11",0.268070733517951
"Otu000251","run_11",0.331135188268464
"Otu000572","run_11",0.350240100852634
"Otu000640","run_11",0.566939973693995
"Otu000290","run_11",0.32981516273599
"Otu000194","run_11",0.595950180360629
"Otu000018","run_11",0.266723208113911
"Otu000003","run_11",0.505440421149779
"Otu001606","run_11",0.350764595691343
"Otu000040","run_11",0.418253291117151
"Otu000007","run_11",0.761845824526763
"Otu000065","run_11",0.494053743849629
"Otu000173","run_11",0.275811369663525
"Otu000109","run_11",0.32135429357134
"Otu000085","run_11",0.283254250883073
"Otu000020","run_11",0.298486813137021
"Otu000155","run_11",0.386293699814447
"Otu000008","run_11",0.389988037849111
"Otu000092","run_11",0.272062115542006
"Otu000048","run_11",0.553188556111947
"Otu000030","run_11",0.292550671772861
"Otu000012","run_12",1.35830447433939
"Otu000044","run_12",1.15526858394119
"Otu000037","run_12",0.452052764198918
"Otu000059","run_12",0.6133676905981
"Otu000058","run_12",0.484147207891609
"Otu000006","run_12",0.95863464821635
"Otu000446","run_12",0.727150755833861
"Otu000146","run_12",0.864127805746097
"Otu000005","run_12",0.696381843212908
"Otu000605","run_12",0.928349274265447
"Otu000476","run_12",0.293189306238384
"Otu000088","run_12",0.228176083974093
"Otu000013","run_12",0.561683262342767
"Otu000028","run_12",0.49400796984204
"Otu000229","run_12",0.774375572217542
"Otu000570","run_12",0.450275233068623
"Otu000043","run_12",0.513860260155772
"Otu000340","run_12",0.77765572482583
"Otu000911","run_12",0.39112357028434
"Otu000001","run_12",0.577858167347471
"Otu000015","run_12",0.406264352078973
"Otu000014","run_12",0.386039411105132
"Otu000041","run_12",0.548262352653217
"Otu000061","run_12",0.294874715757295
"Otu000027","run_12",0.437895476057298
"Otu000831","run_12",0.302134142199431
"Otu000036","run_12",0.273206518116725
"Otu000004","run_12",0.353698822246661
"Otu000108","run_12",0.31331157666825
"Otu000177","run_12",0.309404828434536
"Otu001307","run_12",0.60956070378289
"Otu000047","run_12",0.534561532790324
"Otu000026","run_12",0.280459053666517
"Otu000180","run_12",0.423259129338652
"Otu000010","run_12",0.295298720349721
"Otu000660","run_12",0.488170015314554
"Otu000016","run_12",0.709587429711438
"Otu000346","run_12",0.331459265856811
"Otu000009","run_12",0.308192432832628
"Otu000025","run_12",0.271335976074267
"Otu000002","run_12",0.25006878607175
"Otu000251","run_12",0.333702836731917
"Otu000572","run_12",0.234063828238771
"Otu000640","run_12",0.547386434037803
"Otu000290","run_12",0.372967062290314
"Otu000194","run_12",0.444485935756685
"Otu000018","run_12",0.414826376585808
"Otu000003","run_12",0.523454634384898
"Otu001606","run_12",0.376632725278985
"Otu000040","run_12",0.265948962096241
"Otu000007","run_12",0.688842128889166
"Otu000065","run_12",0.368642552103537
"Otu000173","run_12",0.364085842768066
"Otu000109","run_12",0.278601129436505
"Otu000085","run_12",0.29245857146741
"Otu000020","run_12",0.275446935253873
"Otu000155","run_12",0.298193616617289
"Otu000008","run_12",0.409717732664853
"Otu000092","run_12",0.372249336678427
"Otu000048","run_12",0.226192611348071
"Otu000030","run_12",0.225215409303243
"Otu000012","run_13",0.33814921269291
"Otu000044","run_13",0.312201710143505
"Otu000037","run_13",0.293477107140685
