"variables","variable","value"
"Otu000204","run_1",0.0347142857142857
"Otu000205","run_1",0.0427350427350427
"Otu000206","run_1",0
"Otu000207","run_1",0.0274713958810068
"Otu000209","run_1",0
"Otu000213","run_1",0
"Otu000214","run_1",0.0191666666666667
"Otu000215","run_1",0
"Otu000216","run_1",0
"Otu000219","run_1",0
"Otu000220","run_1",0
"Otu000221","run_1",0.0904175824175824
"Otu000222","run_1",0.0313333333333333
"Otu000223","run_1",0.347741469104948
"Otu000225","run_1",0.0626682986536107
"Otu000227","run_1",0.0436363636363636
"Otu000228","run_1",0
"Otu000229","run_1",0
"Otu000230","run_1",0
"Otu000231","run_1",0
"Otu000233","run_1",0
"Otu000234","run_1",0
"Otu000236","run_1",0.0171428571428571
"Otu000238","run_1",0
"Otu000240","run_1",0.0771978021978022
"Otu000241","run_1",0.265270053253507
"Otu000242","run_1",0
"Otu000243","run_1",0
"Otu000244","run_1",0
"Otu000245","run_1",0
"Otu000246","run_1",0
"Otu000248","run_1",0.0193548387096774
"Otu000249","run_1",0
"Otu000250","run_1",0.075
"Otu000251","run_1",0.11186202986203
"Otu000252","run_1",0.0189473684210526
"Otu000253","run_1",0
"Otu000254","run_1",0
"Otu000255","run_1",0
"Otu000258","run_1",0
"Otu000259","run_1",0
"Otu000260","run_1",0
"Otu000261","run_1",0.076708658008658
"Otu000262","run_1",0.122318376068376
"Otu000263","run_1",0
"Otu000264","run_1",0.0934085213032581
"Otu000265","run_1",0.01
"Otu000267","run_1",0
"Otu000268","run_1",0
"Otu000269","run_1",0.134234016822252
"Otu000270","run_1",0
"Otu000271","run_1",0
"Otu000272","run_1",0
"Otu000273","run_1",0.0375
"Otu000274","run_1",0
"Otu000275","run_1",0.0295384615384615
"Otu000276","run_1",0
"Otu000278","run_1",0.324887199138687
"Otu000280","run_1",0
"Otu000281","run_1",0.0355555555555555
"Otu000282","run_1",0
"Otu000283","run_1",0
"Otu000284","run_1",0.019
"Otu000285","run_1",0.018843137254902
"Otu000286","run_1",0
"Otu000287","run_1",0.0591157407407407
"Otu000288","run_1",0
"Otu000289","run_1",0.100165912518854
"Otu000290","run_1",0
"Otu000293","run_1",0.0306782608695652
"Otu000294","run_1",0
"Otu000296","run_1",0
"Otu000297","run_1",0.0668
"Otu000298","run_1",0
"Otu000299","run_1",0
"Otu000300","run_1",0.0404611330698287
"Otu000301","run_1",0
"Otu000302","run_1",0
"Otu000303","run_1",0
"Otu000304","run_1",0.0309191176470588
"Otu000307","run_1",0.0393846153846154
"Otu000308","run_1",0.102613789719053
"Otu000309","run_1",0.019375
"Otu000310","run_1",0
"Otu000311","run_1",0
"Otu000312","run_1",0
"Otu000313","run_1",0
"Otu000315","run_1",0
"Otu000316","run_1",0
"Otu000317","run_1",0.0285714285714286
"Otu000319","run_1",0
"Otu000320","run_1",0.0343406593406593
"Otu000323","run_1",0
"Otu000324","run_1",0
"Otu000325","run_1",0.0482107023411372
"Otu000326","run_1",0
"Otu000328","run_1",0
"Otu000329","run_1",0.0664730769230769
"Otu000330","run_1",0
"Otu000332","run_1",0.059437148217636
"Otu000333","run_1",0.0334378265412748
"Otu000334","run_1",0
"Otu000335","run_1",0
"Otu000336","run_1",0
"Otu000337","run_1",0.0366666666666667
"Otu000338","run_1",0.0193333333333333
"Otu000340","run_1",0.0355263157894737
"Otu000342","run_1",0.0133333333333333
"Otu000343","run_1",0
"Otu000345","run_1",0.0538306878306879
"Otu000346","run_1",0.0133333333333333
"Otu000347","run_1",0
"Otu000348","run_1",0.03125
"Otu000349","run_1",0.0192307692307692
"Otu000350","run_1",0
"Otu000352","run_1",0
"Otu000354","run_1",0
"Otu000355","run_1",0.0192
"Otu000358","run_1",0
"Otu000359","run_1",0.0361904761904762
"Otu000360","run_1",0
"Otu000361","run_1",0.0584027777777778
"Otu000363","run_1",0
"Otu000364","run_1",0
"Otu000365","run_1",0
"Otu000366","run_1",0
"Otu000368","run_1",0
"Otu000369","run_1",0
"Otu000370","run_1",0
"Otu000372","run_1",0
"Otu000373","run_1",0
"Otu000374","run_1",0.018
"Otu000375","run_1",0.0816194331983805
"Otu000376","run_1",0.015
"Otu000377","run_1",0
"Otu000378","run_1",0
"Otu000379","run_1",0
"Otu000381","run_1",0
"Otu000383","run_1",0
"Otu000384","run_1",0
"Otu000385","run_1",0
"Otu000389","run_1",0
"Otu000393","run_1",0.0316483516483516
"Otu000394","run_1",0.100071794871795
"Otu000395","run_1",0
"Otu000400","run_1",0
"Otu000402","run_1",0.148709027814291
"Otu000403","run_1",0
"Otu000404","run_1",0.111075757575758
"Otu000406","run_1",0.035
"Otu000409","run_1",0
"Otu000411","run_1",0.0515692307692308
"Otu000412","run_1",0.159215784215784
"Otu000415","run_1",0
"Otu000416","run_1",0
"Otu000417","run_1",0
"Otu000418","run_1",0
"Otu000419","run_1",0
"Otu000420","run_1",0
"Otu000424","run_1",0
"Otu000427","run_1",0
"Otu000429","run_1",0
"Otu000430","run_1",0.079740181845445
"Otu000431","run_1",0.0866666666666667
"Otu000432","run_1",0.213331922180819
"Otu000434","run_1",0
"Otu000436","run_1",0
"Otu000438","run_1",0.336500032347091
"Otu000439","run_1",0
"Otu000441","run_1",0.0192307692307692
"Otu000442","run_1",0
"Otu000444","run_1",0
"Otu000445","run_1",0
"Otu000446","run_1",0.03
"Otu000447","run_1",0.0363636363636364
"Otu000448","run_1",0
"Otu000449","run_1",0
"Otu000450","run_1",0
"Otu000451","run_1",0.0559440559440559
"Otu000454","run_1",0
"Otu000455","run_1",0
"Otu000456","run_1",0.0597371565113501
"Otu000458","run_1",0
"Otu000460","run_1",0.019
"Otu000461","run_1",0
"Otu000463","run_1",0.0766270175017021
"Otu000466","run_1",0
"Otu000470","run_1",0
"Otu000472","run_1",0
"Otu000473","run_1",0.0133333333333333
"Otu000476","run_1",0.175057553403215
"Otu000478","run_1",0
"Otu000483","run_1",0.0151515151515152
"Otu000484","run_1",0.0859666666666667
"Otu000485","run_1",0.0565099268547544
"Otu000486","run_1",0
"Otu000491","run_1",0
"Otu000494","run_1",0
"Otu000495","run_1",0.0531746031746032
"Otu000497","run_1",0
"Otu000499","run_1",0.065
"Otu000501","run_1",0.0369230769230769
"Otu000504","run_1",0.0562222222222222
"Otu000505","run_1",0
"Otu000510","run_1",0
"Otu000512","run_1",0.0328181818181819
"Otu000514","run_1",0
"Otu000515","run_1",0
"Otu000516","run_1",0
"Otu000517","run_1",0
"Otu000520","run_1",0
"Otu000522","run_1",0
"Otu000523","run_1",0.0191304347826087
"Otu000527","run_1",0
"Otu000528","run_1",0.0920434098065677
"Otu000529","run_1",0
"Otu000530","run_1",0
"Otu000531","run_1",0.0192307692307692
"Otu000532","run_1",0.15176079852665
"Otu000535","run_1",0
"Otu000536","run_1",0
"Otu000537","run_1",0.0343406593406593
"Otu000538","run_1",0
"Otu000540","run_1",0
"Otu000541","run_1",0
"Otu000543","run_1",0
"Otu000545","run_1",0
"Otu000546","run_1",0
"Otu000547","run_1",0.0221488095238095
"Otu000550","run_1",0
"Otu000552","run_1",0
"Otu000554","run_1",0
"Otu000555","run_1",0.0553636363636364
"Otu000557","run_1",0
"Otu000559","run_1",0.0499886056971514
"Otu000562","run_1",0.0175
"Otu000563","run_1",0
"Otu000565","run_1",0
"Otu000568","run_1",0
"Otu000569","run_1",0
"Otu000570","run_1",0
"Otu000571","run_1",0.0625
"Otu000572","run_1",0.138268173428351
"Otu000573","run_1",0.234774551823888
"Otu000574","run_1",0
"Otu000577","run_1",0.0339102564102564
"Otu000579","run_1",0.0854444444444444
"Otu000582","run_1",0
"Otu000586","run_1",0
"Otu000589","run_1",0
"Otu000590","run_1",0
"Otu000593","run_1",0.0645333333333333
"Otu000594","run_1",0
"Otu000595","run_1",0.0484432234432234
"Otu000600","run_1",0.0518181818181818
"Otu000604","run_1",0
"Otu000605","run_1",0.0520833333333333
"Otu000606","run_1",0
"Otu000610","run_1",0
"Otu000614","run_1",0
"Otu000615","run_1",0
"Otu000616","run_1",0
"Otu000618","run_1",0
"Otu000619","run_1",0
"Otu000620","run_1",0
"Otu000621","run_1",0
"Otu000627","run_1",0.0580558975205073
"Otu000628","run_1",0.0193103448275862
"Otu000630","run_1",0.03375
"Otu000633","run_1",0.0192
"Otu000634","run_1",0.0357894736842105
"Otu000640","run_1",0.122241056910569
"Otu000641","run_1",0
"Otu000642","run_1",0
"Otu000643","run_1",0
"Otu000645","run_1",0
"Otu000649","run_1",0.0133333333333333
"Otu000650","run_1",0
"Otu000653","run_1",0.198573815073815
"Otu000654","run_1",0
"Otu000656","run_1",0
"Otu000660","run_1",0
"Otu000670","run_1",0.01875
"Otu000672","run_1",0
"Otu000675","run_1",0.0529799498746868
"Otu000677","run_1",0
"Otu000678","run_1",0
"Otu000679","run_1",0
"Otu000680","run_1",0
"Otu000683","run_1",0
"Otu000684","run_1",0.0363636363636364
"Otu000685","run_1",0
"Otu000687","run_1",0.0192
"Otu000690","run_1",0.0133333333333333
"Otu000692","run_1",0
"Otu000695","run_1",0.0133333333333333
"Otu000700","run_1",0.0189473684210526
"Otu000702","run_1",0.0518181818181818
"Otu000704","run_1",0
"Otu000707","run_1",0.0482857142857143
"Otu000710","run_1",0.0359977703455964
"Otu000712","run_1",0.0234666666666667
"Otu000715","run_1",0
"Otu000716","run_1",0
"Otu000717","run_1",0.0133333333333333
"Otu000719","run_1",0
"Otu000720","run_1",0
"Otu000721","run_1",0
"Otu000723","run_1",0
"Otu000726","run_1",0.015
"Otu000731","run_1",0
"Otu000732","run_1",0
"Otu000736","run_1",0
"Otu000737","run_1",0
"Otu000739","run_1",0
"Otu000740","run_1",0
"Otu000741","run_1",0
"Otu000742","run_1",0
"Otu000743","run_1",0
"Otu000744","run_1",0
"Otu000745","run_1",0
"Otu000746","run_1",0.0280229885057472
"Otu000749","run_1",0
"Otu000750","run_1",0
"Otu000756","run_1",0
"Otu000757","run_1",0
"Otu000759","run_1",0
"Otu000761","run_1",0
"Otu000765","run_1",0.027972027972028
"Otu000768","run_1",0.0189473684210526
"Otu000769","run_1",0.0514285714285714
"Otu000770","run_1",0
"Otu000771","run_1",0
"Otu000777","run_1",0
"Otu000779","run_1",0.015
"Otu000780","run_1",0.0133333333333333
"Otu000781","run_1",0
"Otu000786","run_1",0.113166833166833
"Otu000787","run_1",0
"Otu000793","run_1",0
"Otu000795","run_1",0
"Otu000799","run_1",0
"Otu000800","run_1",0.0602083333333333
"Otu000801","run_1",0
"Otu000802","run_1",0
"Otu000804","run_1",0
"Otu000808","run_1",0
"Otu000809","run_1",0
"Otu000811","run_1",0
"Otu000816","run_1",0.0648044965786901
"Otu000819","run_1",0
"Otu000821","run_1",0.0191304347826087
"Otu000822","run_1",0
"Otu000823","run_1",0
"Otu000829","run_1",0
"Otu000831","run_1",0.0808653846153846
"Otu000832","run_1",0
"Otu000835","run_1",0
"Otu000839","run_1",0
"Otu000840","run_1",0
"Otu000844","run_1",0
"Otu000849","run_1",0
"Otu000852","run_1",0
"Otu000853","run_1",0.0171428571428571
"Otu000859","run_1",0.060956043956044
"Otu000866","run_1",0
"Otu000867","run_1",0
"Otu000868","run_1",0.016
"Otu000869","run_1",0.0357894736842105
"Otu000872","run_1",0
"Otu000874","run_1",0
"Otu000875","run_1",0
"Otu000877","run_1",0
"Otu000878","run_1",0
"Otu000880","run_1",0.0319770114942529
"Otu000886","run_1",0.12592966453836
"Otu000887","run_1",0
"Otu000888","run_1",0.016
"Otu000889","run_1",0
"Otu000890","run_1",0
"Otu000892","run_1",0
"Otu000893","run_1",0.0501798512508452
"Otu000897","run_1",0.020613154960981
"Otu000901","run_1",0.0177777777777778
"Otu000905","run_1",0.0844619799139168
"Otu000907","run_1",0
"Otu000908","run_1",0
"Otu000911","run_1",0.0674807708927491
"Otu000917","run_1",0
"Otu000918","run_1",0.0718374384236454
"Otu000925","run_1",0.0191304347826087
"Otu000934","run_1",0.0345338441890166
"Otu000943","run_1",0.015
"Otu000945","run_1",0
"Otu000958","run_1",0.0661926308985132
"Otu000964","run_1",0
"Otu000966","run_1",0
"Otu000970","run_1",0
"Otu000972","run_1",0.0181818181818182
"Otu000975","run_1",0.0738333333333333
"Otu000978","run_1",0.0409090909090909
"Otu000980","run_1",0
"Otu000981","run_1",0.0489435897435897
"Otu000983","run_1",0
"Otu000984","run_1",0
"Otu000986","run_1",0
"Otu000987","run_1",0
"Otu000991","run_1",0
"Otu000994","run_1",0.0313481481481481
"Otu001004","run_1",0
"Otu001008","run_1",0
"Otu001009","run_1",0
"Otu001011","run_1",0
"Otu001012","run_1",0
"Otu001014","run_1",0
"Otu001016","run_1",0.032
"Otu001022","run_1",0
"Otu001026","run_1",0
"Otu001027","run_1",0
"Otu001030","run_1",0
"Otu001035","run_1",0
"Otu001036","run_1",0.0594848484848485
"Otu001041","run_1",0
"Otu001043","run_1",0.0311111111111111
"Otu001047","run_1",0
"Otu001055","run_1",0
"Otu001059","run_1",0.0355555555555556
"Otu001060","run_1",0
"Otu001063","run_1",0
"Otu001065","run_1",0
"Otu001066","run_1",0.0192307692307692
"Otu001080","run_1",0
"Otu001086","run_1",0
"Otu001087","run_1",0
"Otu001088","run_1",0
"Otu001090","run_1",0
"Otu001092","run_1",0
"Otu001095","run_1",0
"Otu001097","run_1",0.0613001232177434
"Otu001102","run_1",0.106666666666667
"Otu001106","run_1",0
"Otu001109","run_1",0.0369230769230769
"Otu001110","run_1",0.0667582417582418
"Otu001111","run_1",0
"Otu001116","run_1",0
"Otu001121","run_1",0
"Otu001128","run_1",0.0177777777777778
"Otu001133","run_1",0
"Otu001134","run_1",0
"Otu001135","run_1",0
"Otu001137","run_1",0
"Otu001140","run_1",0
"Otu001141","run_1",0.015
"Otu001142","run_1",0
"Otu001145","run_1",0
"Otu001152","run_1",0
"Otu001155","run_1",0
"Otu001162","run_1",0.0436650717703349
"Otu001170","run_1",0
"Otu001172","run_1",0
"Otu001173","run_1",0
"Otu001177","run_1",0
"Otu001179","run_1",0
"Otu001181","run_1",0
"Otu001192","run_1",0
"Otu001194","run_1",0
"Otu001195","run_1",0
"Otu001196","run_1",0
"Otu001199","run_1",0.0162769230769231
"Otu001200","run_1",0
"Otu001201","run_1",0
"Otu001202","run_1",0.0244379276637341
"Otu001203","run_1",0.0535714285714285
"Otu001207","run_1",0
"Otu001213","run_1",0
"Otu001222","run_1",0
"Otu001237","run_1",0
"Otu001241","run_1",0
"Otu001242","run_1",0
"Otu001248","run_1",0
"Otu001249","run_1",0.0648499093499093
"Otu001250","run_1",0
"Otu001259","run_1",0.0192857142857143
"Otu001261","run_1",0
"Otu001262","run_1",0
"Otu001268","run_1",0
"Otu001273","run_1",0.149004586199708
"Otu001279","run_1",0
"Otu001280","run_1",0
"Otu001286","run_1",0
"Otu001290","run_1",0.0326666666666667
"Otu001291","run_1",0.0919383394383394
"Otu001300","run_1",0
"Otu001302","run_1",0.0189473684210526
"Otu001307","run_1",0
"Otu001308","run_1",0
"Otu001309","run_1",0.01875
"Otu001312","run_1",0
"Otu001317","run_1",0.0212290008841733
"Otu001324","run_1",0.0265098039215686
"Otu001340","run_1",0
"Otu001348","run_1",0
"Otu001354","run_1",0
"Otu001357","run_1",0.00920000000000002
"Otu001358","run_1",0
"Otu001364","run_1",0.0652382284382284
"Otu001374","run_1",0.01875
"Otu001375","run_1",0
"Otu001379","run_1",0.0546783625730994
"Otu001380","run_1",0
"Otu001381","run_1",0
"Otu001382","run_1",0
"Otu001401","run_1",0.0387931034482759
"Otu001402","run_1",0
"Otu001414","run_1",0.0181818181818182
"Otu001415","run_1",0
"Otu001419","run_1",0
"Otu001422","run_1",0.0559440559440559
"Otu001423","run_1",0
"Otu001429","run_1",0
"Otu001431","run_1",0.0695402298850575
"Otu001433","run_1",0
"Otu001438","run_1",0
"Otu001441","run_1",0
"Otu001444","run_1",0.015
"Otu001447","run_1",0
"Otu001450","run_1",0
"Otu001457","run_1",0.029
"Otu001463","run_1",0
"Otu001471","run_1",0.0629370629370629
"Otu001477","run_1",0
"Otu001478","run_1",0
"Otu001488","run_1",0.0133333333333333
"Otu001491","run_1",0
"Otu001493","run_1",0
"Otu001494","run_1",0
"Otu001495","run_1",0.0952078350127131
"Otu001506","run_1",0
"Otu001507","run_1",0
"Otu001509","run_1",0
"Otu001511","run_1",0
"Otu001520","run_1",0
"Otu001532","run_1",0
"Otu001541","run_1",0
"Otu001543","run_1",0.0266389466389467
"Otu001546","run_1",0.0336695652173913
"Otu001552","run_1",0
"Otu001561","run_1",0.0341333333333333
"Otu001564","run_1",0
"Otu001579","run_1",0.0186666666666667
"Otu001593","run_1",0
"Otu001600","run_1",0
"Otu001602","run_1",0
"Otu001606","run_1",0
"Otu001607","run_1",0
"Otu001618","run_1",0
"Otu001632","run_1",0
"Otu001638","run_1",0
"Otu001641","run_1",0
"Otu001657","run_1",0
"Otu001658","run_1",0.124280736215082
"Otu001662","run_1",0
"Otu001664","run_1",0
"Otu001677","run_1",0
"Otu001678","run_1",0
"Otu001680","run_1",0.0190909090909091
"Otu001682","run_1",0.214127326602936
"Otu001686","run_1",0
"Otu001691","run_1",0
"Otu001714","run_1",0.018
"Otu001715","run_1",0
"Otu001724","run_1",0.01875
"Otu001730","run_1",0.0444078947368421
"Otu001740","run_1",0.0737449881199882
"Otu001756","run_1",0
"Otu001769","run_1",0
"Otu001780","run_1",0.0884825234441602
"Otu001786","run_1",0
"Otu001796","run_1",0.0377124183006536
"Otu001800","run_1",0
"Otu001803","run_1",0
"Otu001807","run_1",0.015
"Otu001811","run_1",0
"Otu001815","run_1",0
"Otu001823","run_1",0.0133333333333333
"Otu001828","run_1",0
"Otu001855","run_1",0.0342857142857143
"Otu001871","run_1",0
"Otu001877","run_1",0
"Otu001891","run_1",0
"Otu001894","run_1",0.0167320261437908
"Otu001906","run_1",0
"Otu001909","run_1",0
"Otu001933","run_1",0
"Otu001942","run_1",0
"Otu001944","run_1",0.0545454545454545
"Otu001946","run_1",0
"Otu001950","run_1",0.0166666666666667
"Otu001953","run_1",0
"Otu001956","run_1",0
"Otu001960","run_1",0.082432915921288
"Otu002003","run_1",0
"Otu002047","run_1",0.0644812030075188
"Otu002056","run_1",0
"Otu002070","run_1",0.060153452685422
"Otu002072","run_1",0.0191666666666667
"Otu002077","run_1",0
"Otu002082","run_1",0.0458730158730159
"Otu002089","run_1",0.0371428571428572
"Otu002095","run_1",0.0191666666666667
"Otu002096","run_1",0
"Otu002098","run_1",0
"Otu002138","run_1",0
"Otu002155","run_1",0
"Otu002162","run_1",0
"Otu002194","run_1",0
"Otu002210","run_1",0
"Otu002259","run_1",0
"Otu002261","run_1",0.043280701754386
"Otu002267","run_1",0
"Otu002278","run_1",0
"Otu002303","run_1",0.0324360400444939
"Otu002309","run_1",0
"Otu002354","run_1",0
"Otu002355","run_1",0
"Otu002383","run_1",0
"Otu002387","run_1",0
"Otu002402","run_1",0
"Otu002403","run_1",0.0166666666666667
"Otu002404","run_1",0.017536231884058
"Otu002436","run_1",0
"Otu002442","run_1",0
"Otu002464","run_1",0.062078431372549
"Otu002473","run_1",0.0568888888888889
"Otu002499","run_1",0
"Otu002504","run_1",0
"Otu002545","run_1",0
"Otu002565","run_1",0
"Otu002569","run_1",0
"Otu002594","run_1",0
"Otu002644","run_1",0
"Otu002650","run_1",0
"Otu002696","run_1",0
"Otu002704","run_1",0
"Otu002736","run_1",0
"Otu002773","run_1",0.0192
"Otu002864","run_1",0
"Otu002899","run_1",0
"Otu002935","run_1",0
"Otu002953","run_1",0
"Otu002965","run_1",0
"Otu002969","run_1",0.015
"Otu003081","run_1",0
"Otu003144","run_1",0
"Otu003160","run_1",0
"Otu003233","run_1",0
"Otu003295","run_1",0
"Otu003298","run_1",0
"Otu003346","run_1",0
"Otu003400","run_1",0
"Otu003436","run_1",0
"Otu003505","run_1",0
"Otu003573","run_1",0
"Otu003599","run_1",0
"Otu003640","run_1",0
"Otu003789","run_1",0
"Otu003805","run_1",0
"Otu003914","run_1",0
"Otu003979","run_1",0
"Otu004184","run_1",0
"Otu004201","run_1",0
"Otu004246","run_1",0
"Otu004369","run_1",0
"Otu004388","run_1",0
"Otu004579","run_1",0.01875
"Otu004633","run_1",0.0299415204678363
"Otu004713","run_1",0
"Otu004765","run_1",0
"Otu004831","run_1",0
"Otu004883","run_1",0
"Otu004942","run_1",0
"Otu005101","run_1",0.0354914860681115
"Otu005269","run_1",0
"Otu005523","run_1",0
"Otu006408","run_1",0.0419383825417201
"Otu008072","run_1",0.0192857142857143
"Otu008928","run_1",0
"Otu012835","run_1",0
"Otu000001","run_2",0
"Otu000002","run_2",0.113414285714286
"Otu000003","run_2",0.0334497354497355
"Otu000004","run_2",0.108379436655299
"Otu000005","run_2",0.009375
"Otu000006","run_2",0.162794220594221
"Otu000007","run_2",0.24248684559783
"Otu000008","run_2",0
"Otu000009","run_2",0.110634920634921
"Otu000010","run_2",0
"Otu000011","run_2",0.659599920404798
"Otu000012","run_2",0
"Otu000013","run_2",0.116721997300945
"Otu000014","run_2",0.156848433048433
"Otu000015","run_2",0.123692552280788
"Otu000016","run_2",0.141371511479521
"Otu000017","run_2",0.168446638946639
"Otu000018","run_2",0.0747390839339688
"Otu000019","run_2",0.0289473684210526
"Otu000020","run_2",0.122158981115503
"Otu000021","run_2",0.0480350877192982
"Otu000022","run_2",0.0133333333333333
"Otu000023","run_2",0
"Otu000025","run_2",0.0927124907612713
"Otu000026","run_2",0.226606183236412
"Otu000027","run_2",0
"Otu000028","run_2",0.347152079764983
"Otu000029","run_2",0.015
"Otu000030","run_2",0
"Otu000031","run_2",0.0858960763520679
"Otu000032","run_2",0
"Otu000034","run_2",0.0357894736842105
"Otu000036","run_2",0.0349206349206349
"Otu000037","run_2",0.0622222222222222
"Otu000038","run_2",0.0192307692307692
"Otu000039","run_2",0
"Otu000040","run_2",0.313415925663604
"Otu000041","run_2",0.0535714285714286
